_id,title,link,summary,published,credit,author,updated,_source.name,_source.domain,_source.rss,_source.url,_fetched,_timestamp
ObjectId(5f7b97159e3182ef83b777a1),המתיחות בדרום: כך המוסד פועל להרגעת המצב,,"ראש המוסד שוחח עם בכירים בקטר • בצה""ל נערכים להחרפת הצעדים נגד חמאס",2020-08-11T20:25:16Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.624Z,2020-08-11T20:25:16.000Z
ObjectId(5f7b97159e3182ef83b777a3),סעודיה תאפשר לכל המדינות לטוס לאמירויות בשטחה,,"נתניהו בירך על ההחלטה: ""בשורה ענקית לאזרחי ישראל, אלה פירות השלום""",2020-09-02T13:41:38Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.669Z,2020-09-02T13:41:38.000Z
ObjectId(5f7b97159e3182ef83b777a5),משרד המשפטים ביטל את פיילוט ההפרדה בעין פשחא,,הניסוי בעינות צוקים שבצפון ים המלח הופסק לאחר יום אחד בלבד,2020-09-09T16:34:41Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.824Z,2020-09-09T16:34:41.000Z
ObjectId(5f7b97159e3182ef83b777a7),מנהיג האופוזיציה הרוסי שהורעל נחת בגרמניה,,מקורות רשמיים גרמניים אישרו שהמדינה מוכנה לקלוט את נבלני,2020-08-21T16:27:13Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.744Z,2020-08-21T16:27:13.000Z
ObjectId(5f7b97159e3182ef83b777a9),"ארה""ב ביקשה רשמית להשיב את הסנקציות על איראן",,"לטענת ארה""ב, איראן הפרה את הסכם הגרעין; אשכנזי: קוראים לתמוך ביוזמה",2020-08-20T23:17:34Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.755Z,2020-08-20T23:17:34.000Z
ObjectId(5f7b97159e3182ef83b777ab),בת 9 עם תסמונת דאון הוכתה קשות בכיתתה,,"אימה של ליהיא חשפה בפייסבוק שבתה הוכתה, בזמן שהמדריכה ננעלה מחוץ לכיתה",2020-09-09T12:00:48Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.831Z,2020-09-09T12:00:48.000Z
ObjectId(5f7b97159e3182ef83b777ad),שלח דורש להתמודד מול לפיד על ראשות יש עתיד,,"ח""כ שלח: ""יש צורך דחוף בשינוי פני המפלגה"". לפיד - ""נבחן את זה""",2020-09-02T12:27:41Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.676Z,2020-09-02T12:27:41.000Z
ObjectId(5f7b97159e3182ef83b777af),"הניתוח של גנץ הסתיים בהצלחה: ""מרגיש מצוין""",,מדובר בפציעה ישנה עוד משירותו הצבאי כמפקד בצנחנים • הניתוח בוצע בגבו,2020-08-11T13:48:54Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.634Z,2020-08-11T13:48:54.000Z
ObjectId(5f7b97159e3182ef83b777b1),התובעת בתיק האונס באילת: אף אחד לא הושיט עזרה,,"עו""ד המייצג שניים מהנאשמים: ""הנערה כן תקשרה, אך הייתה שיכורה""",2020-09-03T11:53:01Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.650Z,2020-09-03T11:53:01.000Z
ObjectId(5f7b97159e3182ef83b777b3),הסעיפים החריגים בכתב האישום בפרשת האונס באילת,,כתב האישום כולל סעיפים חמורים וכמעט תקדימיים. תמר אלמוג עושה סדר,2020-09-02T22:35:32Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.653Z,2020-09-02T22:35:32.000Z
ObjectId(5f7b97159e3182ef83b777b5),"צה""ל פרס בגבול הרצועה מערכת ליירוט בלונים",,היום נרשם שיא במספר השריפות מבלוני תבערה: 60 דליקות פרצו בעוטף עזה,2020-08-11T12:29:21Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.646Z,2020-08-11T12:29:21.000Z
ObjectId(5f7b97159e3182ef83b777b7),גנץ: מתקפות נתניהו נגדי - סטירה בפני האומה,,"שר הביטחון: אמירת רה""מ על חשש מהדלפת ההסכם עם האמירויות - חמורה מאוד",2020-09-02T09:15:20Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.687Z,2020-09-02T09:15:20.000Z
ObjectId(5f7b97159e3182ef83b777b9),התחזית: עומס חום כבד עד קיצוני ברוב האזורים,,ביום חמישי יעלו הטמפרטורות וצפויה הכבדה בעומס החום. בשישי ירידה קלה,2020-09-08T22:22:57Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.839Z,2020-09-08T22:22:57.000Z
ObjectId(5f7b97159e3182ef83b777bb),"בישראל שבו לטוס, באירופה חוזרים להגביל תיירות",,צרפת ובריטניה חזרו בהן מפתיחת השמיים – לאור העלייה החוזרת בתחלואה,2020-08-20T22:52:07Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.763Z,2020-08-20T22:52:07.000Z
ObjectId(5f7b97159e3182ef83b777bd),תקלות בשירותי הענן של גוגל ובעיקר בג'ימייל,,הקשיים בשירותים הישירים של גוגל וגם בשירותי הענן - עליהם אתרים רבים,2020-08-20T11:54:46Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.775Z,2020-08-20T11:54:46.000Z
ObjectId(5f7b97159e3182ef83b777bf),משבר קורונה גרם למחסור באופניים בחנויות,,נוסעים מבקשים לתקן את האופניים הישנים שנזנחו והחנויות מדווחות על עומס,2020-09-08T22:45:01Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.851Z,2020-09-08T22:45:01.000Z
ObjectId(5f7b97159e3182ef83b777c1),"יוזמה בכנסת ובממשלה לביטול בג""ץ-מצפה כרמים",,הוצע כי הכנסת תחוקק חוק הסדרה נקודתי וספציפי עבור הסדרת היישוב,2020-09-02T08:08:12Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.695Z,2020-09-02T08:08:12.000Z
ObjectId(5f7b97159e3182ef83b777c3),"טנקים של צה""ל פטרלו במובלעת בגבול לבנון",,חיזבאללה דיווח כי רימון עשן נורה משלושה טנקים שחצו את הגדר הבין-לאומית,2020-08-11T12:03:27Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.657Z,2020-08-11T12:03:27.000Z
